Edu_Level,Family_Status,Annual_Income,Kids_Count,Teens_Count,Last_Visit,Spent_Wines,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Promo_Purchases,Web_Orders,Catalog_Orders,Store_Orders,Web_Visits,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Complaint_Flag,Contact_Cost,Total_Revenue,Next_Purchase,Reg_Days_Since,Age
2,4,0.3930652604422508,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,-0.8946788201881034,0.8193095804006577
2,3,-0.03812381731802612,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.636300780364414,-1.1812695131196758
2,4,-0.13932807173719602,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,1.0928445630710466,0.7359521181706438
3,3,0.06520277874721571,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,1.2270023914410393,-0.3476948908195368
2,5,0.9062396099378243,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,-1.471060601333257,-0.8478396641996202
2,4,1.2477401018400252,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,0.1835526152299855,-0.5144098152795646
1,5,-0.9456213841291459,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.1524702645688212,1.8195991271608243
4,5,0.9796962124657577,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,-1.51081106899844,1.0693819670906994
2,3,-1.2981659131155359,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,1.2021583491502998,-1.0145545886596479
4,2,0.4667576787086367,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,0.759934396375139,0.6525946559406299
3,3,-0.6513626451635827,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,-1.4114348998354824,-1.1812695131196758
2,3,-1.3805442110815864,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1.3561914113528841,-1.5146993620397313
3,4,-0.6644111160246174,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,-1.1977761361351238,-0.7644822019696063
2,3,-0.43256494250279864,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,-1.3170275391306727,-0.6811247397395924
2,3,-1.1386758686755392,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,-0.5120805689107171,-1.4313418998097174
4,5,-0.7913978911812536,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,0.7400591625425476,-1.0979120508896618
2,2,-0.5975966567964276,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,0.36739852818145685,1.1527394293207132
4,3,0.1824425033811512,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1.1375638391943774,-0.2643374285895229
0,4,-0.1153534716611985,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,-0.7953026510251459,-0.5144098152795646
2,3,-0.6290780578798276,1,1,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,0.7798096302077305,0.6525946559406299
3,3,-0.40403123815005404,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.5021429519944213,-0.014265041899481263
2,3,-0.8291284093336431,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,-0.8549283525229204,-0.6811247397395924
2,6,1.0807039537695506,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,-1.5207486859147357,0.23580734479056042
4,5,-0.9639757091053603,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,-1.51081106899844,-0.8478396641996202
2,3,0.015838684164506036,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,1.0978133715291944,0.9860245048606855
2,3,-0.2657253075477011,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,-0.989086180892913,0.06909242033053263
2,4,0.7120453493222443,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,-0.4375484420384989,0.06909242033053263
3,3,-0.993963610511895,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,-1.3021211137562292,-0.3476948908195368
2,4,-0.09754938340803967,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,0.009644319194809863,0.9026670426306715
3,3,-0.11570719526887716,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,0.6307453764632942,-0.18097996635950905
3,4,-0.49485960007731683,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,0.8294977147892093,-0.014265041899481263
3,3,0.13335352715996937,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,-1.5754055789543624,-0.6811247397395924
2,3,1.0265842417947169,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,-1.11330639234661,1.9029565893908382
2,3,-1.1802580438893184,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,0.4121178043047877,0.4858797314806021
2,5,1.4876433130923021,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,-0.8797723948136598,-0.8478396641996202
4,5,-0.19560942798117714,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-0.3381722728755414,0.23580734479056042
4,4,-0.41067338144979765,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,0.8990610332032795,-1.5146993620397313
4,4,-0.37148866624361804,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.7456145664436672,-0.6811247397395924
2,3,-0.6154400476726618,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,0.6506206102958858,-1.1812695131196758
4,4,0.9418084838210665,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,0.3276480605162739,-0.931197126429634
2,3,-1.3874221701197824,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,-1.0039926062673568,-0.5977672775095785
3,3,0.5156501418144415,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0,1.2270023914410393,1.319454353780741
0,3,-0.22080240937251225,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,0.15870857293924612,-0.014265041899481263
3,5,-1.4851677937083165,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.9437803093266104,1.0693819670906994
2,5,-0.5536956268211993,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,-0.8449907356066246,-0.014265041899481263
2,3,1.3230046250294274,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,0.4071489958466399,0.569237193710616
2,5,0.06119391119352432,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,1.4655051974321374,-1.3479844375797037
4,5,0.69129356433843,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,-0.5319558027433086,-1.0979120508896618
2,3,-0.8785318065394282,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.5704367704962143,-1.1812695131196758
2,3,-1.3017031491923223,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,-0.7803962256507023,0.06909242033053263
2,3,-0.2598692167094656,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,-0.07979423305185189,-0.43105235304955075
3,5,0.1376375130751886,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1.594694217343982,1.402811816010755
2,5,0.8971607040074056,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,1.4207859213088063,0.3191648070205743
2,3,1.0668301278239323,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,-1.5207486859147357,-0.3476948908195368
2,4,-1.3398659961985413,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,-0.6611448226551533,-1.6814142864997592
2,4,-0.6506945005713008,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,3,11,0,1.3313473690621447,0.06909242033053263
3,1,0.3490856252208718,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,0.6059013341725549,0.9026670426306715
2,4,0.9501406399130525,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,-1.5803743874125102,0.569237193710616
0,5,0.8786491685388894,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,-0.591581504241083,1.1527394293207132
0,5,0.9167334102989576,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,-1.471060601333257,-1.0145545886596479
2,3,-0.18495841712774216,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,0.5462756326747804,0.9860245048606855
3,5,-0.28714523712379725,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,-0.23382729525443602,0.3191648070205743
2,3,-1.7666138775512976,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,1.7040080034232352,-0.5977672775095785
0,3,-0.7788603544201991,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,1.6990391949650874,0.4858797314806021
2,5,-1.193974659342635,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,-0.42761082512220316,-0.09762250412949515
0,4,-0.4313858638105365,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0.10405167989961948,-1.3479844375797037
4,3,1.2466789310169892,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,-0.1394199345496264,-1.0979120508896618
2,5,0.9139036214375285,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1.3363161775202925,-0.43105235304955075
2,4,0.47398936135451136,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,-0.18910801913110514,-1.764771748729773
4,2,1.5028534282224841,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,0.24317831672776,-1.1812695131196758
3,4,-0.2496112320867847,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,1.6195382596347214,-0.5144098152795646
3,3,-0.678795876070216,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,0.8990610332032795,-0.18097996635950905
2,3,-1.0930062206619175,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,-1.0039926062673568,-0.3476948908195368
1,3,-1.2586274743016777,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.2617840506480744,-1.4313418998097174
1,5,-1.1718079799281063,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0.8692481824543923,0.23580734479056042
4,4,1.0207281509564814,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,0.05436359531814074,0.23580734479056042
4,4,-0.45940863406330085,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,-0.2537025290870275,0.3191648070205743
2,4,-0.6960890302233945,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,-1.5157798774565878,-1.2646269753496897
4,3,0.07793682862364719,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0.3077728266836824,1.5695267404707827
3,6,-0.7623925553516041,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,1.629475876551017,0.8193095804006577
3,2,0.7148751381836734,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,0.19349023214628125,1.1527394293207132
2,2,0.4159786896952124,0,0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,3,11,0,-0.636300780364414,0.8193095804006577
2,2,1.0172302175027703,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,-0.9791485639766173,0.9026670426306715
2,3,-0.9326908211373374,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,-0.015199723095929513,-1.0979120508896618
2,2,-1.4605643516631126,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1.3561914113528841,-0.8478396641996202
2,4,0.31540327724524897,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,0.49658754809330163,-0.8478396641996202
2,3,-1.3268175253375067,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.9636555431592019,0.8193095804006577
2,2,0.06634255481640249,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,-0.18413921067295727,-0.09762250412949515
2,4,-1.3263851964836773,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0.1785838067718376,0.4025222692505882
0,3,1.1812400635964386,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,-0.08476304150999976,0.7359521181706438
4,1,-0.6519914871327892,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,-1.5555303451217708,-0.3476948908195368
2,4,-0.03812381731802612,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,-0.2189208698799924,-0.09762250412949515
2,4,-0.31229891589205694,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.3915596660028908,-0.2643374285895229
3,3,0.4227780434872576,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,-1.2574018376328984,-0.43105235304955075
2,3,-0.9686527212513337,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1.5797877919695384,-0.3476948908195368
0,3,-1.4594638782170013,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-0.1195447007170349,-0.09762250412949515
4,2,-0.6102914040497837,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.08973184996814763,0.3191648070205743
3,5,0.19018512012700614,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,-1.7393762580732421,0.4858797314806021
2,4,0.7950917918805767,0,1,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,-0.34810988979183716,-0.014265041899481263
2,2,0.449543129801609,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1.515193282013616,0.569237193710616
2,3,0.7758728091967033,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,0.7301215456262518,0.3191648070205743
3,5,-0.03812381731802612,0,1,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,0.084176446067028,1.236096891550727
4,3,0.3319889841830702,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1,1.351222602894736,0.4025222692505882
2,3,0.38272867057341914,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,0.024550744569253487,0.9860245048606855
3,5,0.8816361678926202,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,0.6158389510888507,0.6525946559406299
2,3,-0.9212537578223943,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.7058640987784841,-1.0145545886596479
2,5,-0.08556208337004091,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,-0.1394199345496264,-1.0979120508896618
0,4,0.3603654780435132,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,1.4108483043925106,-1.8481292109597869
2,3,-0.533611986429667,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,0.203427849062577,-1.5980568242697453
4,5,0.4702163095392724,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,-0.10960708380073914,-0.09762250412949515
0,3,0.2156925225029445,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,-1.0983999669721662,-1.0979120508896618
4,3,0.4679367574008989,1,0,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,1.5897254088858341,-1.3479844375797037
2,2,0.8064109473262936,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,1.0282500531151242,-0.09762250412949515
2,3,-1.3268175253375067,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.9636555431592019,0.8193095804006577
4,3,-0.23526577466426157,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,-0.19407682758925301,-0.18097996635950905
2,5,-1.0141258561495783,1,0,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,3,11,0,-1.068587116223279,-1.2646269753496897
3,5,-0.20032574275022583,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,0.44689946351182286,1.4861692782407687
2,6,-0.8084159269729043,1,0,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.2518464337317787,-0.09762250412949515
3,5,0.3955413256960014,0,1,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,3,11,0,-0.3033906136685063,0.15244988256054653
2,3,-1.3227693551607398,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,0.8891234162869838,-0.18097996635950905
2,5,-0.5587656651979267,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,-0.94933571322773,-0.18097996635950905
2,3,-0.18075303645867374,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,-0.7257393326110757,-0.931197126429634
4,3,1.0800751118003442,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,1.6692263442162,-0.2643374285895229
4,2,-0.6519914871327892,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,-1.5555303451217708,-0.3476948908195368
4,4,-0.3827685190662595,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,1.1127197969036382,-1.2646269753496897
2,4,-1.1651265340052872,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,-0.10463827534259126,-0.18097996635950905
4,3,-0.6037671686192663,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,-0.15929516838221788,-0.43105235304955075
4,5,-0.03812381731802612,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.1679632853862365,-0.2643374285895229
2,3,-0.31732965164570887,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,-1.272308263007342,0.3191648070205743
4,4,-0.4773306301856859,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.4077355912896116,0.15244988256054653
2,3,0.7461600261516965,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,-0.34810988979183716,0.569237193710616
2,4,-0.7181771043917725,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,-1.5207486859147357,-1.5980568242697453
4,4,-0.2701272013321465,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,-1.6002496212451016,1.9863140516208522
2,4,-0.7089016853459768,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,0.7301215456262518,-1.764771748729773
2,4,0.3248359067833464,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,0.8642793739962444,1.0693819670906994
2,3,-1.2758813258317807,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,-0.631331971906266,-1.3479844375797037
2,5,-0.4932874951543006,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0.7350903540843996,1.236096891550727
2,3,0.06874001482400223,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,-0.7953026510251459,0.23580734479056042
2,4,0.34429070520567223,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,-0.22885848679628815,-0.09762250412949515
3,5,0.5221743772449589,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,-0.7456145664436672,0.3191648070205743
4,3,1.5948215662189338,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,0.4369618465955271,2.3197439005409075
4,3,0.2957126630844707,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,-0.313328230584802,-0.2643374285895229
3,5,-0.48530906266999324,1,0,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,3,11,0,1.3363161775202925,-1.3479844375797037
2,6,0.7801174924888471,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,-1.2077137530514195,1.6528842027007966
3,2,0.19969635491125434,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,-0.46736129278738614,1.4861692782407687
2,3,1.098468739399634,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1.2021583491502998,0.23580734479056042
2,2,-0.035844265179652585,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,1.0580629038640115,1.402811816010755
3,3,1.0723717976775646,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,-1.754282683447686,-0.014265041899481263
2,4,1.14795074185157,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,-0.9741797555184694,-0.014265041899481263
4,6,-0.2097976749113986,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,1.515193282013616,-0.18097996635950905
2,4,0.586984402696303,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1.2021583491502998,-0.09762250412949515
2,5,-0.7850701688661132,1,1,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.5157798774565878,0.15244988256054653
2,5,-0.4621991203016546,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,0.5661508665073719,1.4861692782407687
2,3,0.4823608200695728,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,-1.590312004328806,-0.18097996635950905
2,5,-0.41527178834962014,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,0.561182058049224,-1.5980568242697453
2,5,-0.29547739321578326,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,-0.9543045216858779,0.15244988256054653
2,4,-1.2219188243492487,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,0.402180187388492,-0.2643374285895229
2,3,0.8288527451023503,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,1.1276262222780817,0.3191648070205743
2,3,-0.9043143272768944,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,-0.15929516838221788,0.7359521181706438
2,2,0.6158325280336509,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,-0.49717414353627337,0.4858797314806021
2,2,0.7711957970507299,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,0.7251527371681039,1.236096891550727
1,5,-1.5219943515299719,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,1.554943749678799,-1.5980568242697453
0,3,0.2598293682166252,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,-0.9195228624788427,-1.6814142864997592
3,5,1.2066688607262261,0,0,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,1.3561914113528841,0.7359521181706438
2,5,-0.4932874951543006,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0.7350903540843996,1.236096891550727
2,3,-0.6548212759942185,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.9791485639766173,-0.18097996635950905
1,4,-1.2677063802320965,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1.0183124361988285,-0.8478396641996202
2,3,0.5202092460911886,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,-1.3021211137562292,-0.2643374285895229
2,3,0.33662669370596815,0,1,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0,1.6543199188417566,-0.931197126429634
2,3,-0.9435383451061494,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,-1.1381504346373492,-0.7644822019696063
0,3,0.08807690537710189,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,-0.5965503126992309,-0.18097996635950905
2,3,1.088092846907727,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,0.25311593364405577,-0.2643374285895229
2,4,-0.9354813073756912,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,-0.20898325296369663,-0.7644822019696063
2,5,0.8681553681777561,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,0.05436359531814074,-0.18097996635950905
1,4,-1.4252705961413983,1,0,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,3,11,0,-0.12948231763333065,-1.764771748729773
